Date,ret
2004-06-14,-0.017598745236446334
2004-06-15,0.02828062509485285
2004-06-16,0.02039224390114036
2004-06-17,-0.006128221164292569
2004-06-18,-9.835743098385308e-05
2004-06-21,-0.0019691829333723376
2004-06-22,-0.004642900763577984
2004-06-23,0.03104916165169236
2004-06-24,-0.006162160843290465
2004-06-25,0.0020261476370517784
2004-06-28,-0.01941619594629529
2004-06-29,0.0218710117442793
2004-06-30,0.016591560575921704
2004-07-01,0.009412277119574597
2004-07-02,0.01020583455970936
2004-07-05,0.0047180808183711065
2004-07-06,-0.022493831865988412
2004-07-07,-0.0008026629954773767
2004-07-08,-0.013505364813621412
2004-07-12,0.030413244825529873
2004-07-13,0.006711589914075944
2004-07-14,-0.0001845444065207147
2004-07-15,0.017925396515245495
2004-07-16,0.017164332247897818
2004-07-19,-0.015488872802817966
2004-07-20,0.011650267839417694
2004-07-21,-0.024949789792470867
2004-07-22,-0.0036747859452006537
2004-07-23,-0.006417233074561324
2004-07-26,-0.012724774926830662
2004-07-27,0.01946409142378336
2004-07-28,0.01963392986994883
2004-07-29,0.0027029478569975396
2004-07-30,0.0048917409337452256
2004-08-02,0.004957027008684278
2004-08-03,-0.00334664866916512
2004-08-04,-0.008754068159914752
2004-08-05,-0.038986274047765335
2004-08-06,0.015029480494893832
2004-08-09,-0.018269604481924162
2004-08-10,0.022141469194499663
2004-08-11,-0.007712417289663875
2004-08-12,0.0
2004-08-13,-0.007865810493061787
2004-08-16,0.016819578715676187
2004-08-17,0.013554115089947416
2004-08-18,0.03202771518557945
2004-08-19,0.006825069149929419
2004-08-20,0.011315721965058145
2004-08-23,-0.01494120915197783
2004-08-24,0.0007873671724745179
2004-08-25,0.008186772776070939
2004-08-26,-0.020859652052431343
2004-08-27,0.000664025345898267
2004-08-30,0.011965127570018552
2004-08-31,-0.0028901754222339093
2004-09-01,-0.012799186113175764
2004-09-02,0.007743230210879304
2004-09-03,-0.012105772742312837
2004-09-06,0.003873816541476671
2004-09-08,0.0014210855930940625
2004-09-09,-0.011066601117112995
2004-09-10,-0.014371829599246766
2004-09-13,-0.007264120390525264
2004-09-14,0.022667455855422958
2004-09-15,0.0015676441523631013
2004-09-16,0.023530497410193973
2004-09-17,0.008618116452028701
2004-09-20,0.00017334026737714225
2004-09-21,0.0012125412883516873
2004-09-22,-0.01557113567391788
2004-09-23,0.00853527603030102
2004-09-24,0.0012196185848392105
2004-09-27,-0.00602542974791298
2004-09-28,0.01723694038469148
2004-09-29,-0.0009905468197253242
2004-09-30,0.0015930083234447778
2004-10-01,0.022628671727717986
2004-10-04,0.015565653228316378
2004-10-05,0.0022748432930761453
2004-10-06,-0.007381025382002804
2004-10-07,0.0031996038183450537
2004-10-08,-0.007370273416459128
2004-10-11,0.0011277961137743375
2004-10-13,-0.028154178433661414
2004-10-14,-0.014271129595760712
2004-10-15,0.017657548589546934
2004-10-18,0.0018384322927413876
2004-10-19,-0.022374810402576273
2004-10-20,-0.0008740113303833397
2004-10-21,0.008098973120965525
2004-10-22,-0.014150561489213231
2004-10-25,-0.005822946445523058
2004-10-26,0.010824711874956705
2004-10-27,0.013994144064204406
2004-10-28,-0.01049901184175539
2004-10-29,0.005350048645563987
2004-11-01,0.00954135678810708
2004-11-03,0.01649196818771337
2004-11-04,0.009255429974160734
2004-11-05,-0.014255228534112874
2004-11-08,-0.014116673661927592
2004-11-09,0.0001723098134700507
2004-11-10,0.010241995638589074
2004-11-11,0.0028099473529863417
2004-11-12,0.02161746221251626
2004-11-16,-0.011002683841509153
2004-11-17,0.016603777210978166
2004-11-18,-0.0011177117053744468
2004-11-19,-0.004524988520909545
2004-11-22,0.01695620154150035
2004-11-23,-0.004304608471226601
2004-11-24,0.0011497085934237816
2004-11-25,0.020270827124692303
2004-11-26,0.005254198390531428
2004-11-29,-0.0057368821213934496
2004-11-30,0.01092382268971015
2004-12-01,0.004249157555879179
2004-12-02,-0.0013879252748481008
2004-12-03,0.010578767637401398
2004-12-06,0.006457821702987587
2004-12-07,-0.025444855817969625
2004-12-08,-0.0008407230713185498
2004-12-09,-0.01786122562864456
2004-12-10,0.016458447899164952
2004-12-13,0.011643339000674047
2004-12-14,0.013310427274255687
2004-12-15,0.0005084182436121409
2004-12-16,0.00992090927367606
2004-12-17,-0.006680933764462438
2004-12-20,-0.004766006365102271
2004-12-21,0.013728412861794936
2004-12-22,-0.0064712604495298365
2004-12-23,0.006007653579844785
2004-12-27,0.0022773338029153933
2004-12-28,0.006915922597656277
2004-12-29,0.0016833088637522309
2004-12-30,0.0013369751977219124
2005-01-03,-0.018260070511912474
2005-01-04,-0.03456939043756435
2005-01-05,-0.006297961874681235
2005-01-06,-0.013249546647033483
2005-01-07,0.01547451166208802
2005-01-10,-0.018557191511375137
2005-01-11,0.00320578960178608
2005-01-12,0.005728329902906282
2005-01-13,0.012004361853117373
2005-01-14,0.004745635288836425
2005-01-17,-0.01654601957877766
2005-01-18,-0.017529870338437448
2005-01-19,0.007526917256361898
2005-01-20,-0.027611870923699655
2005-01-21,0.00877124624838288
2005-01-24,0.015828387773481722
2005-01-26,0.013626873151110885
2005-01-27,-0.02059380852202075
2005-01-28,-0.0025834424135684486
2005-01-31,0.015853309112339176
2005-02-01,-0.008329945073390022
2005-02-02,0.018706702944184528
2005-02-03,0.010873406913606942
2005-02-04,0.033912272317204284
2005-02-09,0.022365763394892824
2005-02-10,0.0038687702341260177
2005-02-11,0.00960694562630593
2005-02-14,-0.0052252811407687005
2005-02-15,0.0029355333262888195
2005-02-16,-0.008529319172355443
2005-02-17,0.026443803588858117
2005-02-18,-0.012442822149939303
2005-02-21,0.0036187993007494867
2005-02-22,-0.004216974883114233
2005-02-23,0.016982869512970566
2005-02-24,0.04451250688046926
2005-02-25,-0.000386908430636268
2005-02-28,-0.010112525184498011
2005-03-01,-0.01464165482441615
2005-03-02,0.016807118316382486
2005-03-03,0.016459540187604205
2005-03-04,0.018284446138448374
2005-03-07,0.008797710703529305
2005-03-08,-0.014843969117508848
2005-03-09,-0.017624511124372688
2005-03-10,0.0018570107472122288
2005-03-11,-0.017372704854473398
2005-03-14,0.0008544878933420819
2005-03-15,-0.018353092948805383
2005-03-16,0.008625876817205835
2005-03-17,0.009264459159737726
2005-03-18,-0.01770911417908927
2005-03-21,-0.006617724682305592
2005-03-22,-0.029356714020229546
2005-03-23,-0.013997883005563594
2005-03-24,0.0171486733091033
2005-03-28,-0.016805848812840196
2005-03-29,-0.01593154485503412
2005-03-30,0.024010940938980596
2005-03-31,0.005312647901678957
2005-04-01,0.0061066032230172596
2005-04-04,-0.0138021408427349
2005-04-05,-0.014072117045765609
2005-04-06,-0.013260589031013126
2005-04-07,0.023576654994911905
2005-04-08,-0.016209425085239815
2005-04-11,0.0005793183516278333
2005-04-12,0.011745423476900996
2005-04-13,-0.0053566090738659256
2005-04-14,-0.04239616312774963
2005-04-15,-0.013215341403018499
2005-04-18,0.008923403244878614
2005-04-19,0.02731966192319213
2005-04-20,-0.01991058900273579
2005-04-22,-0.011840632827858855
2005-04-25,0.018600908305447916
2005-04-26,0.0028889744453586275
2005-04-27,-0.002492730829603218
2005-04-28,-0.0322881395330441
2005-04-29,0.01639514039366219
2005-05-02,-0.005610622399343512
2005-05-03,0.0004451549010209277
2005-05-04,0.030207516968832948
2005-05-05,-0.0014928307624053616
2005-05-06,0.005997078238229037
2005-05-09,-0.004857611306823273
2005-05-10,-0.027954356693438598
2005-05-11,-0.002587846658730797
2005-05-12,-0.02384577097046403
2005-05-13,-0.009582608116110336
2005-05-16,0.020387728086836532
2005-05-17,0.0013936713192013173
2005-05-18,0.019671701655733287
2005-05-19,-0.0027751541127969404
2005-05-20,-0.012441651036603218
2005-05-23,-0.012598397955002838
2005-05-24,0.013535891654823828
2005-05-25,-0.00273341254986903
2005-05-27,0.031249400959868723
2005-05-30,0.006669453874344811
2005-05-31,-0.008571876072307916
2005-06-01,0.029011339501856526
2005-06-02,0.02628077244827942
2005-06-03,-0.010338544336409683
2005-06-06,-0.03120317859568189
2005-06-07,-0.020956838297232494
2005-06-08,-0.013031072427041934
2005-06-09,-0.008864369026998276
2005-06-10,0.018894058565836147
2005-06-13,-0.0019657800244399226
2005-06-14,0.033253468719808055
2005-06-15,-0.01026851384837002
2005-06-16,0.010540384905485922
2005-06-17,0.01319361781594175
2005-06-20,-0.0018028735775743598
2005-06-21,-0.012517548701616477
2005-06-22,-0.001712062675002457
2005-06-23,-0.03414598773470878
2005-06-24,0.004061695005439958
2005-06-27,0.012324907225377046
2005-06-28,0.0013864957556180002
2005-06-29,-0.005358537838391797
2005-06-30,-0.0029894196884612256
2005-07-01,0.010325336957833997
2005-07-04,-0.010564877042019916
2005-07-05,-0.01488362149003386
2005-07-06,-0.00642383083957121
2005-07-07,-0.002736538559092949
2005-07-08,-0.0011049046609308277
2005-07-11,0.023990308895589507
2005-07-12,0.020573601111857798
2005-07-13,0.012453461071286753
2005-07-14,0.0024721891453882705
2005-07-15,-0.027298241950390434
2005-07-18,0.0039174614331809465
2005-07-19,-0.001976597733985841
2005-07-20,0.017028032274589933
2005-07-21,0.005315549792561214
2005-07-22,-0.01760629477415776
2005-07-25,-0.03445715667792193
2005-07-26,0.013644212559141167
2005-07-27,0.018723408772771677
2005-07-28,0.028403263290272207
2005-07-29,-0.000997889163597776
2005-08-01,0.009782271358190542
2005-08-02,0.018498464834150852
2005-08-03,-0.0028035829439652105
2005-08-04,-0.009175756315903172
2005-08-05,0.001811731453518206
2005-08-08,0.00725171788987744
2005-08-09,0.021481511925628638
2005-08-10,-0.0063961400236500765
2005-08-11,-0.018009789103141216
2005-08-12,0.011869354036754487
2005-08-15,0.015609785718668334
2005-08-16,-0.010834740092590778
2005-08-17,0.012331336528232484
2005-08-18,-0.019000497964514196
2005-08-19,-0.009562302056860261
2005-08-22,0.022893124830387634
2005-08-23,-0.018212607795195623
2005-08-24,-0.00213159894477144
2005-08-25,0.02550310078956386
2005-08-26,-0.011266794412840397
2005-08-29,0.01064620921760806
2005-08-30,0.007965271522671458
2005-08-31,0.015849673201943304
2005-09-01,-0.0029639173946662822
2005-09-02,0.012686511901984332
2005-09-05,0.0071427618469570575
2005-09-06,0.011607568848354788
2005-09-08,-0.0009361511007348611
2005-09-09,0.016513379235522763
2005-09-12,-0.007603557542198658
2005-09-13,-0.007350056381691061
2005-09-14,0.006111580924093474
2005-09-15,0.010819059242825446
2005-09-16,0.015207619636210978
2005-09-19,0.008682349338823059
2005-09-20,-0.0005653945440382557
2005-09-21,0.02555315072715203
2005-09-22,-0.005169482372977541
2005-09-23,0.01988060055394847
2005-09-26,-0.004901106951731293
2005-09-27,-0.008578483979992058
2005-09-28,0.01421428614612985
2005-09-29,-0.0034545663374032642
2005-09-30,0.011944148494203333
2005-10-03,0.008575084070768568
2005-10-04,-0.018118962582475362
2005-10-05,-0.03645762439896494
2005-10-06,-0.031556220764352716
2005-10-07,0.025204036842943367
2005-10-10,0.010091371944749739
2005-10-11,0.011069072305774696
2005-10-13,-0.02426806040489815
2005-10-14,-0.003688185236931929
2005-10-17,0.015730511662791713
2005-10-18,-0.03959377393608676
2005-10-19,0.007847208948014384
2005-10-20,-0.033069754139233964
2005-10-21,0.028931085943208146
2005-10-24,0.022335747467666422
2005-10-25,-0.011359736536734388
2005-10-26,0.007834172572696474
2005-10-27,-0.02028508472968049
2005-10-28,0.006330109587512567
2005-10-31,0.02944156727770597
2005-11-01,0.023112954758154558
2005-11-03,0.006451635281488066
2005-11-04,-0.006840060223252564
2005-11-07,0.002069858436277272
2005-11-08,0.0006136653778483492
2005-11-09,-0.009896733761863175
2005-11-10,0.0019221064379006947
2005-11-11,-0.006989381121675464
2005-11-14,-0.00961640870176872
2005-11-16,0.00866547983500432
2005-11-17,0.019653379901619417
2005-11-18,0.0004824004338672694
2005-11-21,0.0002571851104011813
2005-11-22,0.012108967586099695
2005-11-23,0.01431478599189795
2005-11-24,6.260956676307217e-05
2005-11-25,-0.0007829014726983274
2005-11-28,-0.01776335464334977
2005-11-29,0.009331919808687417
2005-11-30,0.008337445455392611
2005-12-01,0.02169484164348212
2005-12-02,0.006570024702483579
2005-12-05,-0.003997991072932194
2005-12-06,0.015836748676290924
2005-12-07,-0.014125727451624215
2005-12-08,-0.008492164406561642
2005-12-09,0.013516612011414963
2005-12-12,0.001487259922361872
2005-12-13,0.013526135939994077
2005-12-14,0.006234266787487286
2005-12-15,-0.013049779636375547
2005-12-16,0.0029781175654886027
2005-12-19,-0.008658062743114314
2005-12-20,0.0018767410763356196
2005-12-21,0.013516966584871781
2005-12-22,-0.00011934954512149432
2005-12-23,-0.005445528386953669
2005-12-26,-0.0009905597472066319
2005-12-27,0.0021899242278795583
2005-12-28,-0.00700659920343405
2005-12-29,0.009550482539172123
2006-01-02,0.0015232295405223084
2006-01-03,0.030392652012412924
2006-01-04,0.013258178474751858
2006-01-05,-0.0018873865307043047
2006-01-06,0.015310406862845127
2006-01-09,-0.003897649401348957
2006-01-10,-0.008183491241636531
2006-01-11,0.02543763303985358
2006-01-12,-0.0048235863275927215
2006-01-13,0.003292597427455135
2006-01-16,0.017589607311656152
2006-01-17,-0.011424291181759472
2006-01-18,-0.008731494213829905
2006-01-19,0.028985142950942233
2006-01-20,-0.004432185412818868
2006-01-23,-0.0017183306422321465
2006-01-24,0.020748529065691912
2006-01-26,0.01628380850815958
2006-01-27,-0.005063569023564085
2006-01-30,0.011043444165686367
2006-01-31,0.0036802651653147223
2006-02-01,0.0026539017501985285
2006-02-02,-0.031167995480261723
2006-02-03,-0.0011265189078581983
2006-02-06,0.0015821303060246095
2006-02-07,-0.020546721219291797
2006-02-08,-0.001724586732034794
2006-02-09,0.010438764200067396
2006-02-10,0.002518381443936235
2006-02-13,-0.023561406803173313
2006-02-14,0.01410507156113816
2006-02-15,0.016570925847092965
2006-02-16,0.02694381151404812
2006-02-17,0.004329801490282392
2006-02-20,0.0030405033753559962
2006-02-21,-0.00972564865688419
2006-02-22,0.0020939127160595206
2006-02-23,0.004148679809862443
2006-02-24,0.005323650825500792
2006-03-01,0.014604054485062079
2006-03-02,-0.0013281571220868926
2006-03-03,0.002909427058041203
2006-03-06,-0.022837809845837498
2006-03-07,-0.02457333618737323
2006-03-08,-0.003587111673775567
2006-03-09,-0.02655011183601097
2006-03-10,0.01581935370425569
2006-03-13,-0.0026600091684620963
2006-03-14,0.020126059366143423
2006-03-15,0.01855301616709859
2006-03-16,-0.0022774580857429783
2006-03-17,-0.002834424384055012
2006-03-20,0.004065419419088556
2006-03-21,-0.021322995117722954
2006-03-22,0.012040172558945628
2006-03-23,-0.010010040437393286
2006-03-24,0.002744801925791407
2006-03-27,0.001701720743559676
2006-03-28,-0.02580771031683149
2006-03-29,0.021841405355399246
2006-03-30,0.007572874942512797
2006-03-31,0.004621751548508968
2006-04-03,0.019956576692592876
2006-04-04,0.0021930116246569042
2006-04-05,0.006447906226194178
2006-04-06,0.005923068709080326
2006-04-07,-0.0091803588074022
2006-04-10,-0.01165372809544074
2006-04-11,-0.015031182760370854
2006-04-12,0.013782840552536868
2006-04-13,-0.00901860796471965
2006-04-17,0.009929011336266669
2006-04-18,0.02845105657232061
2006-04-19,0.009206454160223032
2006-04-20,-0.004089677397349334
2006-04-24,-0.0006035762072418294
2006-04-25,-0.0003270892857099028
2006-04-26,0.01676937035948356
2006-04-27,-0.016442281073773657
2006-04-28,0.01527852572719901
2006-05-02,0.01607309116985789
2006-05-03,-0.0023676738302391698
2006-05-04,0.0013675883737445105
2006-05-05,0.010704895108808898
2006-05-08,0.00236338314801543
2006-05-09,0.011114685527690682
2006-05-10,-0.0054221389005739695
2006-05-11,-0.021913975144389752
2006-05-12,-0.015394407877552752
2006-05-15,-0.023952638322123576
2006-05-16,0.00368549224461745
2006-05-17,-0.028956943613989594
2006-05-18,-0.012720610961606482
2006-05-19,-0.0019592275263740078
2006-05-22,-0.03330497770999763
2006-05-23,-0.010660230140327798
2006-05-24,-0.008845430541592592
2006-05-25,0.048454837502230674
2006-05-26,0.024634831057138484
2006-05-29,-0.009419385764951826
2006-05-30,-0.04646883380268285
2006-05-31,0.0032079870676824385
2006-06-01,0.03279865335189491
2006-06-02,0.005126183771267279
2006-06-05,-0.032192598143373274
2006-06-06,-0.00496603929256878
2006-06-07,-0.03603742696396317
2006-06-08,0.004922077205428366
2006-06-09,-0.010296064747352673
2006-06-12,-0.04430274237832066
2006-06-13,-0.021295023333625096
2006-06-14,0.0028272222391940716
2006-06-16,0.04330941167360436
2006-06-19,-0.014700979294158145
2006-06-20,-0.007848520200678166
2006-06-21,0.026842721068963016
2006-06-22,-0.006679857551857182
2006-06-23,0.009974277361861184
2006-06-26,-0.0008659008795941503
2006-06-27,-0.0073905882212201846
2006-06-28,0.013263982009389608
2006-06-29,0.04633340428120292
2006-06-30,0.003938843682098181
2006-07-03,0.019625433905190448
2006-07-04,0.0002676516262436479
2006-07-05,-0.026823765659170107
2006-07-06,0.004251765398942453
2006-07-07,-0.011867696250320137
2006-07-10,0.0010796894865556794
2006-07-11,0.011362664379424459
2006-07-12,-0.008903114425264036
2006-07-13,-0.024475964793294835
2006-07-14,-0.00011314777110982277
2006-07-17,-0.013786250021558644
2006-07-18,0.0075433239567122
2006-07-19,0.046034687106493166
2006-07-20,-0.02583027184850195
2006-07-21,-0.009445534580729387
2006-07-24,0.01990753562572145
2006-07-25,0.01253702724944361
2006-07-26,-0.0023746172877885385
2006-07-27,0.008002002362031746
2006-07-28,0.013276259039118443
2006-07-31,-0.008165722667815345
2006-08-01,-0.006439764665270076
2006-08-02,0.012114492460002069
2006-08-03,0.00436185280598167
2006-08-04,0.010544726452424769
2006-08-07,-0.003971095679981218
2006-08-08,-0.002602992253017078
2006-08-09,-0.009217886390157304
2006-08-10,0.002653836885723848
2006-08-11,-0.011036748279275699
2006-08-14,-0.010530566285819276
2006-08-15,0.02001339596708185
2006-08-16,0.01019028744978101
2006-08-17,-0.0031633398257060463
2006-08-18,-0.00018639080880866743
2006-08-21,-0.010466814868495433
2006-08-22,-0.01308270396553013
2006-08-23,-0.03230645274290822
2006-08-24,0.007993423480916917
2006-08-25,0.004487499691451902
2006-08-28,0.011530134787554047
2006-08-29,-0.0019537974541705694
2006-08-30,0.00024787584301400045
2006-08-31,-0.0022330976265880764
2006-09-01,0.029827798207691103
2006-09-04,0.009703896359793518
2006-09-05,-0.008659677621590589
2006-09-06,-0.017765525691062933
2006-09-08,-0.004149157014332161
2006-09-11,-0.021734576010477014
2006-09-12,0.01042849312531402
2006-09-13,0.011087228586539766
2006-09-14,-0.010893593643125143
2006-09-15,0.00044245341134363514
2006-09-18,0.008616352702965457
2006-09-19,-0.016499151376496712
2006-09-20,-0.019386395591201477
2006-09-21,-0.010481767321364188
2006-09-22,-0.0008904336425406001
2006-09-25,0.004987684478480858
2006-09-26,0.023902143664418674
2006-09-27,0.007980577636198305
2006-09-28,0.01046956885156014
2006-09-29,-0.0010146021299526353
2006-10-02,0.01657022962414878
2006-10-03,-0.016872066716731027
2006-10-04,0.03534679913444805
2006-10-05,0.006021728044860453
2006-10-06,-0.0009747488159330686
2006-10-09,0.012207732881053701
2006-10-10,0.006462435384516851
2006-10-11,-0.00865198896493169
2006-10-13,0.013683933006149118
2006-10-16,0.009708192387016368
2006-10-17,-0.008473433779759176
2006-10-18,-0.0054650579410076006
2006-10-19,0.006030479837898284
2006-10-20,-0.007142611235742891
2006-10-23,0.014999639127573516
2006-10-24,0.006910069921278961
2006-10-25,0.0016189829242669873
2006-10-26,0.002070498669182186
2006-10-27,-0.008028103340738113
2006-10-30,-0.010942482759224603
2006-10-31,0.009288348957113612
2006-11-01,0.016845321493615728
2006-11-03,0.012567825472656224
2006-11-06,0.019882636315420754
2006-11-07,-0.004836269223542189
2006-11-08,0.006943292199450113
2006-11-09,-0.012635744935794335
2006-11-10,-0.002330288661053004
2006-11-13,-0.002803533302216721
2006-11-14,0.016728719603886333
2006-11-16,-0.003129057893668019
2006-11-17,-0.0032363669036161724
2006-11-21,0.013099619517893402
2006-11-22,0.008217288071914908
2006-11-23,0.003738856265968593
2006-11-24,-0.007443847895245881
2006-11-27,-0.020394305727837292
2006-11-28,0.0031235536267413266
2006-11-29,0.02233477973941156
2006-11-30,-0.0009058187551715946
2006-12-01,-0.014533219200124847
2006-12-04,0.031605016785198004
2006-12-05,0.011723572994236875
2006-12-06,-0.0014144437914040964
2006-12-07,-0.004348591237359756
2006-12-08,0.001606762719495336
2006-12-11,0.007394991683158381
2006-12-12,-0.0064647157892849805
2006-12-13,0.006187521913494365
2006-12-14,0.0107997373200579
2006-12-15,-0.0036404889607286606
2006-12-18,-0.0019975897808421905
2006-12-19,0.0018599530040770418
2006-12-20,-0.0020208522010776164
2006-12-21,-0.0026931548037705255
2006-12-22,-0.0006686572919480938
2006-12-26,0.00568085337381774
2006-12-27,0.02094733288872952
2006-12-28,-0.0011685394588116793
2007-01-02,0.02023283682719601
2007-01-03,-0.020885115890797223
2007-01-04,-0.009608393595323506
2007-01-05,-0.04115807249350745
2007-01-08,0.013752788022472373
2007-01-09,-0.019402520564591796
2007-01-10,0.00780151686985775
2007-01-11,0.007858309267362529
2007-01-12,0.009910883899454603
2007-01-15,-0.004092362769524627
2007-01-16,-0.006897143411913831
2007-01-17,0.0026007817000568423
2007-01-18,-0.00603196177192622
2007-01-19,0.022118099523551038
2007-01-22,0.002874192893893124
2007-01-23,0.014225704393917127
2007-01-24,0.01147833992302516
2007-01-26,-0.0061729283884233155
2007-01-29,-0.019072010716497445
2007-01-30,0.010751441775823878
2007-01-31,0.013485985685475654
2007-02-01,0.0038677848725043873
2007-02-02,0.004075139528866956
2007-02-05,0.006379889612137646
2007-02-06,0.001456343071673416
2007-02-07,-0.016989512494625103
2007-02-08,0.006794840626632492
2007-02-09,-0.013636167156789725
2007-02-12,-0.00791216904941372
2007-02-13,0.028319444006264405
2007-02-14,0.01752372323234752
2007-02-15,-0.0008917793763458803
2007-02-16,-0.0023092685962637916
2007-02-21,0.0052426185186078555
2007-02-22,0.00782351465109521
2007-02-23,-0.009430359284930745
2007-02-26,0.004142139663365185
2007-02-27,-0.06856476580167659
2007-02-28,0.01716553516828334
2007-03-01,-0.008580404780440531
2007-03-02,-0.026711101709645746
2007-03-05,-0.0285121469665075
2007-03-06,0.04832865746332082
2007-03-07,-0.01283128741428996
2007-03-08,0.018553235562519532
2007-03-09,0.015228778652675246
2007-03-12,0.0026249703923379997
2007-03-13,-0.034486969032212045
2007-03-14,0.0125296570441229
2007-03-15,-0.00023103759084364128
2007-03-16,-0.012743173093657134
2007-03-19,0.022744291043894194
2007-03-20,0.01448971571587876
2007-03-21,0.02845205368999615
2007-03-22,-0.004546710375086249
2007-03-23,0.002396738066950732
2007-03-26,0.002456734219476786
2007-03-27,-0.009642129912917241
2007-03-28,-0.01612236814753132
2007-03-29,0.019390850110312385
2007-03-30,0.009872831400263848
2007-04-02,-0.004551330584737556
2007-04-03,0.015040823351345267
2007-04-04,0.005730180906088123
2007-04-05,0.001995687403921309
2007-04-09,0.004449110031998771
2007-04-10,0.006785166785896024
2007-04-11,-0.004994006957810271
2007-04-12,0.008654573248469077
2007-04-13,0.012154694998034898
2007-04-16,0.0205485974968731
2007-04-17,-0.003398995860168341
2007-04-18,-0.0009234084686298161
2007-04-19,0.001066973180670061
2007-04-20,0.013161033403189748
2007-04-23,-0.004991387049521734
2007-04-24,-0.0018527384082922538
2007-04-25,0.012253690141287521
2007-04-26,-0.01231482791527938
2007-04-27,0.0032961025996041116
2007-04-30,-0.005581258250018095
2007-05-02,0.010484917444864905
2007-05-03,0.01496667520044781
2007-05-04,0.007538521655154895
2007-05-07,-0.006264889642192628
2007-05-08,-7.95544948708482e-05
2007-05-09,0.020123146493228106
2007-05-10,-0.020978757262446024
2007-05-11,0.013190220601105196
2007-05-14,-0.0077110811716103456
2007-05-15,0.00013857407301287594
2007-05-16,0.023862812781455744
2007-05-17,-0.002070253910096298
2007-05-18,0.008620327417018459
2007-05-21,0.006602831617380289
2007-05-22,-0.004109686471579721
2007-05-23,-0.007594656821073187
